Year,Port Name,Cargo Code,Cargo Name,Cargo Group Code,Cargo Group Name,Direction,Tonnage,Units,TEU,Published Port Lat,Published Port Long,,
2012,Medway,31,20' freight units,30,Lo-Lo,Outwards,399,36,36,51.406817,0.54407446,,
2012,Medway,32,40' freight units,30,Lo-Lo,Inwards,793,51,102,51.406817,0.54407446,,
2012,Medway,32,40' freight units,30,Lo-Lo,Outwards,721,62,125,51.406817,0.54407446,,
2012,Medway,33,Freight units >20' & <40',30,Lo-Lo,Inwards,0,0,0,51.406817,0.54407446,,
2012,Medway,33,Freight units >20' & <40',30,Lo-Lo,Outwards,0,0,0,51.406817,0.54407446,,
2012,Medway,34,Freight units >40',30,Lo-Lo,Inwards,19,2,4,51.406817,0.54407446,,
2012,Medway,34,Freight units >40',30,Lo-Lo,Outwards,25,2,4,51.406817,0.54407446,,
2012,Medway,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,0,0,51.406817,0.54407446,,
2012,Medway,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,474,285,0,51.406817,0.54407446,,
2012,Medway,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,94,27,0,51.406817,0.54407446,,
2012,Medway,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,1,0,0,51.406817,0.54407446,,
2012,Medway,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,4,0,0,51.406817,0.54407446,,
2012,Medway,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,51.406817,0.54407446,,
2012,Medway,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,8,1,0,51.406817,0.54407446,,
2012,Medway,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,25,1,0,51.406817,0.54407446,,
2012,Medway,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,8,1,0,51.406817,0.54407446,,
2012,Medway,91,Forestry products,90,Other General Cargo,Inwards,1119,0,0,51.406817,0.54407446,,
2012,Medway,91,Forestry products,90,Other General Cargo,Outwards,43,0,0,51.406817,0.54407446,,
2012,Medway,92,Iron and steel products,90,Other General Cargo,Inwards,185,0,0,51.406817,0.54407446,,
2012,Medway,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,137,0,0,51.406817,0.54407446,,
2012,Medway,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,42,0,0,51.406817,0.54407446,,
2012,Medway,100,All Main Freight,0,Main Freight,Inwards,1126,76,128,51.406817,0.54407446,,
2012,Medway,100,All Main Freight,0,Main Freight,Outwards,1157,101,165,51.406817,0.54407446,,
2012,Milford Haven,1,All Cargo,1,All Cargo,Inwards,25448,77,0,51.705196,-5.01372,,
2012,Milford Haven,1,All Cargo,1,All Cargo,Outwards,14383,74,0,51.705196,-5.01372,,
2012,Milford Haven,11,Liquefied gas,10,Liquid Bulk,Inwards,7885,0,0,51.705196,-5.01372,,
2012,Milford Haven,11,Liquefied gas,10,Liquid Bulk,Outwards,215,0,0,51.705196,-5.01372,,
2012,Milford Haven,12,Crude oil,10,Liquid Bulk,Inwards,14069,0,0,51.705196,-5.01372,,
2012,Milford Haven,13,Oil products,10,Liquid Bulk,Inwards,3061,0,0,51.705196,-5.01372,,
2012,Milford Haven,13,Oil products,10,Liquid Bulk,Outwards,13823,0,0,51.705196,-5.01372,,
2012,Milford Haven,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,18,0,0,51.705196,-5.01372,,
2012,Milford Haven,29,Other dry bulk,20,Dry Bulk,Inwards,21,0,0,51.705196,-5.01372,,
2012,Milford Haven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,196,17,0,51.705196,-5.01372,,
2012,Milford Haven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,142,12,0,51.705196,-5.01372,,
2012,Milford Haven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,46,0,51.705196,-5.01372,,
2012,Milford Haven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,46,0,51.705196,-5.01372,,
2012,Milford Haven,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,1,0,51.705196,-5.01372,,
2012,Milford Haven,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,1,0,51.705196,-5.01372,,
2012,Milford Haven,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,1,1,0,51.705196,-5.01372,,
2012,Milford Haven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,196,13,0,51.705196,-5.01372,,
2012,Milford Haven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,199,13,0,51.705196,-5.01372,,
2012,Milford Haven,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,1,0,0,51.705196,-5.01372,,
2012,Milford Haven,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,2,1,0,51.705196,-5.01372,,
2012,Milford Haven,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,0,0,0,51.705196,-5.01372,,
2012,Milford Haven,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,0,0,0,51.705196,-5.01372,,
2012,Milford Haven,100,All Main Freight,0,Main Freight,Inwards,392,30,0,51.705196,-5.01372,,
2012,Milford Haven,100,All Main Freight,0,Main Freight,Outwards,342,25,0,51.705196,-5.01372,,
2012,Newhaven,1,All Cargo,1,All Cargo,Inwards,459,63,0,55.9803295,-3.1948191,,
2012,Newhaven,1,All Cargo,1,All Cargo,Outwards,334,60,0,55.9803295,-3.1948191,,
2012,Newhaven,21,Ores,20,Dry Bulk,Outwards,105,0,0,55.9803295,-3.1948191,,
2012,Newhaven,29,Other dry bulk,20,Dry Bulk,Inwards,103,0,0,55.9803295,-3.1948191,,
2012,Newhaven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,341,21,0,55.9803295,-3.1948191,,
2012,Newhaven,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,225,17,0,55.9803295,-3.1948191,,
2012,Newhaven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,41,0,55.9803295,-3.1948191,,
2012,Newhaven,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,41,0,55.9803295,-3.1948191,,
2012,Newhaven,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,0,0,55.9803295,-3.1948191,,
2012,Newhaven,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,0,0,55.9803295,-3.1948191,,
2012,Newhaven,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,0,0,0,55.9803295,-3.1948191,,
2012,Newhaven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,15,1,0,55.9803295,-3.1948191,,
2012,Newhaven,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,4,1,0,55.9803295,-3.1948191,,
2012,Newhaven,100,All Main Freight,0,Main Freight,Inwards,356,22,0,55.9803295,-3.1948191,,
2012,Newhaven,100,All Main Freight,0,Main Freight,Outwards,228,18,0,55.9803295,-3.1948191,,
2012,Newport,1,All Cargo,1,All Cargo,Inwards,1849,0,0,51.569349,-2.9918778,,
2012,Newport,1,All Cargo,1,All Cargo,Outwards,615,0,0,51.569349,-2.9918778,,
2012,Newport,21,Ores,20,Dry Bulk,Inwards,28,0,0,51.569349,-2.9918778,,
2012,Newport,21,Ores,20,Dry Bulk,Outwards,332,0,0,51.569349,-2.9918778,,
2012,Newport,22,Coal,20,Dry Bulk,Inwards,355,0,0,51.569349,-2.9918778,,
2012,Newport,22,Coal,20,Dry Bulk,Outwards,3,0,0,51.569349,-2.9918778,,
2012,Newport,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,73,0,0,51.569349,-2.9918778,,
2012,Newport,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,2,0,0,51.569349,-2.9918778,,
2012,Newport,29,Other dry bulk,20,Dry Bulk,Inwards,334,0,0,51.569349,-2.9918778,,
2012,Newport,29,Other dry bulk,20,Dry Bulk,Outwards,5,0,0,51.569349,-2.9918778,,
2012,Newport,91,Forestry products,90,Other General Cargo,Inwards,58,0,0,51.569349,-2.9918778,,
2012,Newport,92,Iron and steel products,90,Other General Cargo,Inwards,1001,0,0,51.569349,-2.9918778,,
2012,Newport,92,Iron and steel products,90,Other General Cargo,Outwards,273,0,0,51.569349,-2.9918778,,
2012,Newport,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,1,0,0,51.569349,-2.9918778,,
2012,Orkney,1,All Cargo,1,All Cargo,Inwards,200,66,8,58.985524,-2.9601733,,
2012,Orkney,1,All Cargo,1,All Cargo,Outwards,1529,62,8,58.985524,-2.9601733,,
2012,Orkney,12,Crude oil,10,Liquid Bulk,Outwards,1454,0,0,58.985524,-2.9601733,,
2012,Orkney,13,Oil products,10,Liquid Bulk,Inwards,33,0,0,58.985524,-2.9601733,,
2012,Orkney,21,Ores,20,Dry Bulk,Outwards,2,0,0,58.985524,-2.9601733,,
2012,Orkney,22,Coal,20,Dry Bulk,Inwards,1,0,0,58.985524,-2.9601733,,
2012,Orkney,29,Other dry bulk,20,Dry Bulk,Inwards,12,0,0,58.985524,-2.9601733,,
2012,Orkney,31,20' freight units,30,Lo-Lo,Inwards,56,8,8,58.985524,-2.9601733,,
2012,Orkney,31,20' freight units,30,Lo-Lo,Outwards,16,8,8,58.985524,-2.9601733,,
2012,Orkney,32,40' freight units,30,Lo-Lo,Inwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,32,40' freight units,30,Lo-Lo,Outwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,9,2,0,58.985524,-2.9601733,,
2012,Orkney,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,10,1,0,58.985524,-2.9601733,,
2012,Orkney,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,48,0,58.985524,-2.9601733,,
2012,Orkney,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,46,0,58.985524,-2.9601733,,
2012,Orkney,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,1,0,58.985524,-2.9601733,,
2012,Orkney,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,1,0,58.985524,-2.9601733,,
2012,Orkney,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,0,1,0,58.985524,-2.9601733,,
2012,Orkney,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,79,7,0,58.985524,-2.9601733,,
2012,Orkney,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,31,5,0,58.985524,-2.9601733,,
2012,Orkney,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Inwards,1,2,0,58.985524,-2.9601733,,
2012,Orkney,63,"Rail wagons, shipborne port to port trailers, and shipborne barges engaged in goods transport",50,Ro-Ro Non-SP,Outwards,12,1,0,58.985524,-2.9601733,,
2012,Orkney,91,Forestry products,90,Other General Cargo,Inwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,92,Iron and steel products,90,Other General Cargo,Inwards,0,0,0,58.985524,-2.9601733,,
2012,Orkney,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,8,0,0,58.985524,-2.9601733,,
2012,Orkney,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,4,0,0,58.985524,-2.9601733,,
2012,Orkney,100,All Main Freight,0,Main Freight,Inwards,145,17,8,58.985524,-2.9601733,,
2012,Orkney,100,All Main Freight,0,Main Freight,Outwards,69,15,8,58.985524,-2.9601733,,
2012,Peterhead,1,All Cargo,1,All Cargo,Inwards,584,0,0,57.50212142,-1.777763824,,
2012,Peterhead,1,All Cargo,1,All Cargo,Outwards,440,0,0,57.50212142,-1.777763824,,
2012,Peterhead,13,Oil products,10,Liquid Bulk,Inwards,281,0,0,57.50212142,-1.777763824,,
2012,Peterhead,13,Oil products,10,Liquid Bulk,Outwards,1,0,0,57.50212142,-1.777763824,,
2012,Peterhead,19,Other liquid bulk products,10,Liquid Bulk,Inwards,56,0,0,57.50212142,-1.777763824,,
2012,Peterhead,19,Other liquid bulk products,10,Liquid Bulk,Outwards,49,0,0,57.50212142,-1.777763824,,
2012,Peterhead,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,4,0,0,57.50212142,-1.777763824,,
2012,Peterhead,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,63,0,0,57.50212142,-1.777763824,,
2012,Peterhead,29,Other dry bulk,20,Dry Bulk,Inwards,10,0,0,57.50212142,-1.777763824,,
2012,Peterhead,29,Other dry bulk,20,Dry Bulk,Outwards,22,0,0,57.50212142,-1.777763824,,
2012,Peterhead,91,Forestry products,90,Other General Cargo,Outwards,4,0,0,57.50212142,-1.777763824,,
2012,Peterhead,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,233,0,0,57.50212142,-1.777763824,,
2012,Peterhead,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,301,0,0,57.50212142,-1.777763824,,
2012,Plymouth,1,All Cargo,1,All Cargo,Inwards,1644,74,0,50.363939,-4.1232057,,
2012,Plymouth,1,All Cargo,1,All Cargo,Outwards,730,79,0,50.363939,-4.1232057,,
2012,Plymouth,13,Oil products,10,Liquid Bulk,Inwards,1312,0,0,50.363939,-4.1232057,,
2012,Plymouth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,116,0,0,50.363939,-4.1232057,,
2012,Plymouth,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,3,0,0,50.363939,-4.1232057,,
2012,Plymouth,29,Other dry bulk,20,Dry Bulk,Inwards,168,0,0,50.363939,-4.1232057,,
2012,Plymouth,29,Other dry bulk,20,Dry Bulk,Outwards,676,0,0,50.363939,-4.1232057,,
2012,Plymouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,37,3,0,50.363939,-4.1232057,,
2012,Plymouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,34,3,0,50.363939,-4.1232057,,
2012,Plymouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,71,0,50.363939,-4.1232057,,
2012,Plymouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,74,0,50.363939,-4.1232057,,
2012,Plymouth,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,0,0,50.363939,-4.1232057,,
2012,Plymouth,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,0,0,50.363939,-4.1232057,,
2012,Plymouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,7,0,0,50.363939,-4.1232057,,
2012,Plymouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,3,0,0,50.363939,-4.1232057,,
2012,Plymouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,50.363939,-4.1232057,,
2012,Plymouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,0,0,0,50.363939,-4.1232057,,
2012,Plymouth,91,Forestry products,90,Other General Cargo,Inwards,1,0,0,50.363939,-4.1232057,,
2012,Plymouth,91,Forestry products,90,Other General Cargo,Outwards,14,0,0,50.363939,-4.1232057,,
2012,Plymouth,92,Iron and steel products,90,Other General Cargo,Inwards,0,0,0,50.363939,-4.1232057,,
2012,Plymouth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,3,0,0,50.363939,-4.1232057,,
2012,Plymouth,100,All Main Freight,0,Main Freight,Inwards,44,3,0,50.363939,-4.1232057,,
2012,Plymouth,100,All Main Freight,0,Main Freight,Outwards,38,4,0,50.363939,-4.1232057,,
2012,Poole,1,All Cargo,1,All Cargo,Inwards,455,73,0,50.7179472,-1.981521,,
2012,Poole,1,All Cargo,1,All Cargo,Outwards,297,85,0,50.7179472,-1.981521,,
2012,Poole,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Inwards,9,0,0,50.7179472,-1.981521,,
2012,Poole,23,"Agricultural products (eg grain, soya, tapioca)",20,Dry Bulk,Outwards,35,0,0,50.7179472,-1.981521,,
2012,Poole,29,Other dry bulk,20,Dry Bulk,Inwards,138,0,0,50.7179472,-1.981521,,
2012,Poole,29,Other dry bulk,20,Dry Bulk,Outwards,99,0,0,50.7179472,-1.981521,,
2012,Poole,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,208,16,0,50.7179472,-1.981521,,
2012,Poole,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,123,11,0,50.7179472,-1.981521,,
2012,Poole,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,55,0,50.7179472,-1.981521,,
2012,Poole,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,72,0,50.7179472,-1.981521,,
2012,Poole,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,43,2,0,50.7179472,-1.981521,,
2012,Poole,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,15,2,0,50.7179472,-1.981521,,
2012,Poole,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,50.7179472,-1.981521,,
2012,Poole,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,1,0,0,50.7179472,-1.981521,,
2012,Poole,91,Forestry products,90,Other General Cargo,Inwards,36,0,0,50.7179472,-1.981521,,
2012,Poole,92,Iron and steel products,90,Other General Cargo,Inwards,6,0,0,50.7179472,-1.981521,,
2012,Poole,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,16,0,0,50.7179472,-1.981521,,
2012,Poole,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,24,0,0,50.7179472,-1.981521,,
2012,Poole,100,All Main Freight,0,Main Freight,Inwards,251,19,0,50.7179472,-1.981521,,
2012,Poole,100,All Main Freight,0,Main Freight,Outwards,138,13,0,50.7179472,-1.981521,,
2012,Port Talbot,1,All Cargo,1,All Cargo,Inwards,5135,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,1,All Cargo,1,All Cargo,Outwards,437,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,21,Ores,20,Dry Bulk,Inwards,3496,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,22,Coal,20,Dry Bulk,Inwards,1471,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,29,Other dry bulk,20,Dry Bulk,Inwards,6,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,29,Other dry bulk,20,Dry Bulk,Outwards,437,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,92,Iron and steel products,90,Other General Cargo,Inwards,160,0,0,51.5952353,-3.7824148,,
2012,Port Talbot,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,1,0,0,51.5952353,-3.7824148,,
2012,Portsmouth,1,All Cargo,1,All Cargo,Inwards,2272,449,33,50.800031,-1.0906023,,
2012,Portsmouth,1,All Cargo,1,All Cargo,Outwards,1215,445,20,50.800031,-1.0906023,,
2012,Portsmouth,29,Other dry bulk,20,Dry Bulk,Inwards,272,0,0,50.800031,-1.0906023,,
2012,Portsmouth,32,40' freight units,30,Lo-Lo,Inwards,106,16,33,50.800031,-1.0906023,,
2012,Portsmouth,32,40' freight units,30,Lo-Lo,Outwards,40,10,20,50.800031,-1.0906023,,
2012,Portsmouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Inwards,1057,77,0,50.800031,-1.0906023,,
2012,Portsmouth,51,Road goods vehicles with or without accompanying trailers,50,Ro-Ro Self-Prop,Outwards,709,66,0,50.800031,-1.0906023,,
2012,Portsmouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Inwards,0,306,0,50.800031,-1.0906023,,
2012,Portsmouth,52,"Passenger cars, motorcycles and accompanying trailers/caravans",50,Ro-Ro Self-Prop,Outwards,0,314,0,50.800031,-1.0906023,,
2012,Portsmouth,53,Passenger buses,50,Ro-Ro Self-Prop,Inwards,0,2,0,50.800031,-1.0906023,,
2012,Portsmouth,53,Passenger buses,50,Ro-Ro Self-Prop,Outwards,0,2,0,50.800031,-1.0906023,,
2012,Portsmouth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Inwards,4,4,0,50.800031,-1.0906023,,
2012,Portsmouth,54,Import/Export motor vehicles,50,Ro-Ro Self-Prop,Outwards,8,8,0,50.800031,-1.0906023,,
2012,Portsmouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Inwards,331,43,0,50.800031,-1.0906023,,
2012,Portsmouth,61,Unaccompanied road goods trailers & semi-trailers,50,Ro-Ro Non-SP,Outwards,451,45,0,50.800031,-1.0906023,,
2012,Portsmouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Inwards,0,0,0,50.800031,-1.0906023,,
2012,Portsmouth,62,"Unaccompanied caravans and other road, agricultural and industrial vehicles",50,Ro-Ro Non-SP,Outwards,1,0,0,50.800031,-1.0906023,,
2012,Portsmouth,99,Other general cargo & containers <20',90,Other General Cargo,Inwards,501,0,0,50.800031,-1.0906023,,
2012,Portsmouth,99,Other general cargo & containers <20',90,Other General Cargo,Outwards,6,0,0,50.800031,-1.0906023,,
2012,Portsmouth,100,All Main Freight,0,Main Freight,Inwards,1495,136,33,50.800031,-1.0906023,,
2012,Portsmouth,100,All Main Freight,0,Main Freight,Outwards,1200,121,20,50.800031,-1.0906023,,
2012,Ramsgate,1,All Cargo,1,All Cargo,Inwards,570,42,0,51.3334726,1.4196476,,
